Date,Actual_PnL,Historical_VaR_95,Historical_VaR_99,VC_VaR_95,VC_VaR_99,MC_VaR_95,MC_VaR_99,Hist_Breach_95,VC_Breach_95,MC_Breach_95,Hist_Breach_99,VC_Breach_99,MC_Breach_99
2025-07-15,-694.8227881130587,20437.242843379634,37851.678500561706,23301.407952078727,33188.87211915407,23577.391528511664,32447.406998602124,False,False,False,False,False,False
2025-07-16,-2757.9280871032283,20437.242843379634,37851.678500561706,23323.691090476128,33201.1810503905,23604.00092958069,32445.801326083434,False,False,False,False,False,False
2025-07-17,4315.271237439061,20437.242843379634,37851.678500561706,23350.02300591679,33227.452371110405,23624.6631122009,32465.25418945731,False,False,False,False,False,False
2025-07-18,-1097.2494130501502,20437.242843379634,37851.678500561706,23272.976199695095,33141.800240027886,23543.412723665468,32369.364614665905,False,False,False,False,False,False
2025-07-21,4837.152338058548,20437.242843379634,37851.678500561706,23144.815121264182,32986.14765915389,23406.26576926027,32204.111639964107,False,False,False,False,False,False
2025-07-22,702.4296324881215,20437.242843379634,37851.678500561706,23100.622126147984,32940.35988655727,23369.43784432804,32155.891377897806,False,False,False,False,False,False
2025-07-23,6128.0742321407115,20437.242843379634,37851.678500561706,23099.15930342624,32938.8883805287,23366.75903031739,32147.52151039902,False,False,False,False,False,False
2025-07-24,5422.894745662599,20437.242843379634,37851.678500561706,23094.714463806875,32936.27881469298,23365.9027655649,32169.932055054593,False,False,False,False,False,False
2025-07-25,1187.0122116516059,20437.242843379634,37851.678500561706,22906.140808936743,32710.928731509688,23180.749833416718,31955.723019742727,False,False,False,False,False,False
2025-07-28,2237.1058889200544,20437.242843379634,37851.678500561706,22886.37835496933,32689.85855275075,23158.171225971695,31943.4229787269,False,False,False,False,False,False
2025-07-29,-4298.231781683815,20437.242843379634,37851.678500561706,22898.38668693997,32695.050717550264,23174.493647003535,31952.304205918466,False,False,False,False,False,False
2025-07-30,-3224.625822569826,20437.242843379634,37851.678500561706,22915.674987468272,32714.39183946908,23193.65951912491,31964.58691767069,False,False,False,False,False,False
2025-07-31,4591.8444944240855,20437.242843379634,37851.678500561706,22947.074436631025,32745.841407921394,23228.81784258354,31969.548839420786,False,False,False,False,False,False
2025-08-01,-34005.75813382466,20437.242843379634,37851.678500561706,22951.054083277242,32747.49770531516,23224.412274045124,31991.434112143215,True,True,True,False,True,True
2025-08-04,2124.879342681423,21628.945044283282,37851.678500561706,23243.501712261135,33129.955022669965,23493.262847279184,32361.308379381087,False,False,False,False,False,False
2025-08-05,-3005.3875617153717,20437.242843379634,37851.678500561706,22949.411414885315,32762.584946884494,23245.846821492105,32088.41833873578,False,False,False,False,False,False
2025-08-06,21447.92473508486,20085.170641393197,37604.487193460365,22539.035469835046,32234.394646504246,22826.564038082266,31618.04646754434,False,False,False,False,False,False
2025-08-07,5288.283539376758,20085.170641393197,37604.487193460365,22566.525764450016,32301.057174059886,22859.686940359526,31647.417123773004,False,False,False,False,False,False
2025-08-08,15130.486098587735,20085.170641393197,37604.487193460365,22568.44597677341,32301.92855116893,22903.71703333128,31657.44345395327,False,False,False,False,False,False
2025-08-11,-4635.386540185687,20085.170641393197,37604.487193460365,22563.386705694462,32291.948177229468,22864.280934432303,31607.709666269016,False,False,False,False,False,False
2025-08-12,8260.489982494544,20085.170641393197,37604.487193460365,22609.826305409686,32333.931819673366,22907.268292933695,31656.368671732533,False,False,False,False,False,False
2025-08-13,5636.550643802385,20085.170641393197,37604.487193460365,22599.856978409727,32328.829454077204,22900.6574827925,31648.515763648516,False,False,False,False,False,False
2025-08-14,7750.276950788149,20085.170641393197,37604.487193460365,22601.6689408851,32320.537996829193,22929.412689414377,31642.778709033428,False,False,False,False,False,False
2025-08-15,-4507.782924175019,20085.170641393197,37604.487193460365,22597.87562601654,32319.582962666045,22887.153562027775,31642.110929072074,False,False,False,False,False,False
2025-08-18,-353.79178906182455,20085.170641393197,37604.487193460365,22630.486229741997,32330.369501013938,22954.716518568337,31629.512449713722,False,False,False,False,False,False
2025-08-19,-5174.663068427671,20085.170641393197,37604.487193460365,22639.32012622187,32339.21615276421,22963.816361271016,31634.043490172535,False,False,False,False,False,False
2025-08-20,-8158.9384446773565,20085.170641393197,37604.487193460365,22681.816642907776,32384.056544181174,23015.910824702925,31705.082703839376,False,False,False,False,False,False
2025-08-21,-2888.0878972035784,20085.170641393197,37604.487193460365,22716.766149638206,32425.159194057404,23039.70711546903,31750.129446306924,False,False,False,False,False,False
2025-08-22,17001.29261054822,20085.170641393197,37604.487193460365,22731.698783068085,32441.30107048162,23054.77019688068,31770.892037175894,False,False,False,False,False,False
2025-08-25,-2739.7948098108027,20085.170641393197,37604.487193460365,22683.811735037198,32413.15807815226,23020.711989427225,31705.51173664456,False,False,False,False,False,False
2025-08-26,5008.02908544043,20085.170641393197,37604.487193460365,22717.681048256174,32442.934499721006,23054.103790821508,31743.21975169109,False,False,False,False,False,False
2025-08-27,5477.387037533898,20085.170641393197,37604.487193460365,22707.77217042635,32434.69897866604,23034.864331585955,31713.96322513212,False,False,False,False,False,False
2025-08-28,7711.936604093173,20085.170641393197,37604.487193460365,22681.33634300625,32409.648998761753,23008.76288868099,31685.406432328662,False,False,False,False,False,False
2025-08-29,-2178.8825912523907,20085.170641393197,37604.487193460365,22624.131217676815,32352.048771561032,22955.637871046816,31616.401303201535,False,False,False,False,False,False
2025-09-02,-7404.971159323304,20085.170641393197,37604.487193460365,22655.533607953712,32376.706544660967,22990.279322295373,31648.523922456745,False,False,False,False,False,False
2025-09-03,8309.496169793523,20085.170641393197,37604.487193460365,22720.94149990482,32440.482724992697,23060.47237873869,31738.968442735448,False,False,False,False,False,False
2025-09-04,14536.063160453228,18881.04008947379,37604.487193460365,22512.22461810079,32193.195602978354,22815.808554895135,31487.041059027502,False,False,False,False,False,False
2025-09-05,-17230.01058498772,18881.04008947379,37604.487193460365,22440.144265085248,32129.94049386523,22752.201360236657,31392.67038218565,False,False,False,False,False,False
2025-09-08,1578.523782897601,18881.04008947379,37604.487193460365,22600.174031161227,32320.37322003116,22871.438878819175,31713.612720357134,False,False,False,False,False,False
2025-09-09,2112.14260026702,18881.04008947379,37604.487193460365,22447.660741338914,32135.996214220966,22720.263492803748,31515.39571036261,False,False,False,False,False,False
2025-09-10,-11414.12110357721,18881.04008947379,37604.487193460365,22456.609341816384,32129.690588153855,22736.441804763417,31505.655391010114,False,False,False,False,False,False
2025-09-11,7008.398930746811,18881.04008947379,37604.487193460365,22478.19402345889,32156.3196087386,22832.42800055324,31398.06965709491,False,False,False,False,False,False
2025-09-12,7275.361154786431,18881.04008947379,37604.487193460365,22477.664227566063,32146.71966034173,22807.630278969147,31366.36082176716,False,False,False,False,False,False
2025-09-15,9403.155501664218,18881.04008947379,37604.487193460365,22475.482395792296,32146.250162590004,22835.31240757125,31380.2355333182,False,False,False,False,False,False
2025-09-16,5561.070445443655,18881.04008947379,37604.487193460365,22444.99474804114,32121.967676890294,22799.026056931438,31352.7495258117,False,False,False,False,False,False
2025-09-17,1724.2460501076916,18881.04008947379,37604.487193460365,22404.70612122389,32081.19136123974,22738.0635571628,31267.06616148862,False,False,False,False,False,False
2025-09-18,-3011.831090327377,18881.04008947379,37604.487193460365,22417.863102565527,32090.35485396882,22749.83413702247,31281.754245474945,False,False,False,False,False,False
2025-09-19,12151.109705357276,18881.04008947379,37604.487193460365,22442.2599008682,32116.05523964997,22770.209719628423,31324.428519731002,False,False,False,False,False,False
2025-09-22,6044.046297978123,18881.04008947379,37604.487193460365,22405.823177921713,32047.776022266808,22725.14344657905,31316.006014679675,False,False,False,False,False,False
2025-09-23,-6758.66324137624,18881.04008947379,37604.487193460365,22385.01131118488,32029.33526864027,22728.595856141485,31278.46203104043,False,False,False,False,False,False
2025-09-24,-1443.905752133845,18881.04008947379,37604.487193460365,22435.18478918051,32084.868755888736,22755.366927044943,31320.79282962243,False,False,False,False,False,False
2025-09-25,4001.3299229956724,18881.04008947379,37604.487193460365,22439.850647388634,32089.87248741759,22759.44199971472,31332.777991075112,False,False,False,False,False,False
2025-09-26,4938.80579397572,18881.04008947379,37604.487193460365,22391.031678429565,32037.42102943706,22714.090786550856,31326.165826339027,False,False,False,False,False,False
2025-09-29,-2186.8633084612566,18881.04008947379,37604.487193460365,22358.67589562387,32005.05111425983,22675.8453126088,31272.59248603776,False,False,False,False,False,False
2025-09-30,-3223.4086328180147,18881.04008947379,37604.487193460365,22371.95265267302,32019.248712260418,22695.29041707971,31292.4124694955,False,False,False,False,False,False
2025-10-01,-1562.5349084064155,18881.04008947379,37604.487193460365,22409.04585255355,32052.992569254166,22734.213058756744,31297.14132539205,False,False,False,False,False,False
2025-10-02,-530.9331289571619,18881.04008947379,37604.487193460365,22313.926827789157,31938.307168140174,22641.26771884153,31189.13888279227,False,False,False,False,False,False
2025-10-03,3166.7910081929813,18881.04008947379,37604.487193460365,22321.767064716078,31946.33317455882,22653.388250458524,31190.316738397378,False,False,False,False,False,False
2025-10-06,4639.467642228623,18881.04008947379,37604.487193460365,22279.381666258385,31900.568797272932,22611.1243801644,31164.982202529158,False,False,False,False,False,False
